clock_period,dsp_coeff,control_steps,min_slack,frequency_mhz,states,modules_instantiated,performance_conflicts,flipflops,area_est,mux_area,total_area,registers,source_lines,num_for_loops,num_while_loops,num_total_loops,max_loop_depth,num_if_statements,num_array_accesses,num_add_ops,num_sub_ops,num_mul_ops,num_div_ops,num_arithmetic_ops,num_assignments,num_function_calls,num_var_decls,yosys_selected_module,yosys_num_wires,yosys_num_wire_bits,yosys_num_pub_wires,yosys_num_pub_wire_bits,yosys_num_memories,yosys_num_memory_bits,yosys_num_processes,yosys_num_cells,yosys_total_modules,yosys_total_wires,yosys_total_wire_bits,yosys_total_pub_wires,yosys_total_pub_wire_bits,yosys_total_memories,yosys_total_memory_bits,yosys_total_processes,yosys_total_cells,openroad_clock_constraint,config_parse_status,openroad_run_status,openroad_parse_status,openroad_tns,openroad_wns,openroad_worst_slack,openroad_clock_period_min,openroad_fmax,openroad_critical_path_delay,openroad_critical_path_slack,openroad_setup_violation_count,openroad_hold_violation_count,openroad_max_slew_violation_count,openroad_max_cap_violation_count,openroad_total_power,openroad_synth_chip_area,benchmark_2mm,benchmark_3mm,benchmark_atax,benchmark_bicg,benchmark_deriche,benchmark_floyd-warshall,benchmark_gemm,benchmark_gemver,benchmark_gesummv,benchmark_jacobi-1d,benchmark_jacobi-2d,benchmark_mvt,benchmark_nussinov,benchmark_seidel-2d,benchmark_symm,benchmark_syr2k,benchmark_syrk,benchmark_trmm,dataset_size_MEDIUM,dataset_size_SMALL,mem_policy_ALL_BRAM,mem_policy_LSS,opt_level_O0,opt_level_O2,opt_level_O3
15,1.0,50,8.881784197001252,66.6666666666667,55,136,0,1459,5368,243,5611,48,51,7,0,7,2,1,24,17,10,4,2,33,11,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
15,1.0,49,8.881784197001252,66.6666666666667,54,113,0,1209,5081,245,5326,30,51,7,0,7,2,1,24,17,10,4,2,33,11,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
15,1.0,48,8.881784197001252,66.6666666666667,53,108,0,1176,5085,245,5330,28,51,7,0,7,2,1,24,17,10,4,2,33,11,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
15,1.75,50,8.881784197001252,66.6666666666667,55,136,0,1459,5368,243,5611,48,51,7,0,7,2,1,24,17,10,4,2,33,11,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
15,1.75,49,8.881784197001252,66.6666666666667,54,113,0,1209,5081,245,5326,30,51,7,0,7,2,1,24,17,10,4,2,33,11,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
15,1.75,48,8.881784197001252,66.6666666666667,53,108,0,1176,5085,245,5330,28,51,7,0,7,2,1,24,17,10,4,2,33,11,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10,1.0,55,8.881784197001252,100.00000000000009,55,88,8,1315,4928,239,5167,35,51,7,0,7,2,1,24,17,10,4,2,33,11,22,11,,,,,,,,,,,,,,,,,,,10.0,ok,ok,ok,0.0,0.0,7.13,2.87,348.46,3.4653,7.1302,0.0,0.0,0.0,2.0,0.00559,24654.742,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
10,1.0,54,8.881784197001252,100.00000000000009,54,77,10,1146,4684,239,4923,28,51,7,0,7,2,1,24,17,10,4,2,33,11,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
10,1.0,53,8.881784197001252,100.00000000000009,53,72,10,1113,4688,239,4927,26,51,7,0,7,2,1,24,17,10,4,2,33,11,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
10,1.75,55,8.881784197001252,100.00000000000009,55,88,8,1315,4928,239,5167,35,51,7,0,7,2,1,24,17,10,4,2,33,11,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
10,1.75,54,8.881784197001252,100.00000000000009,54,77,10,1146,4684,239,4923,28,51,7,0,7,2,1,24,17,10,4,2,33,11,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
10,1.75,53,8.881784197001252,100.00000000000009,53,72,10,1113,4688,239,4927,26,51,7,0,7,2,1,24,17,10,4,2,33,11,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
10,1.0,58,8.881784197001252,100.00000000000009,63,88,0,1411,5196,243,5439,38,51,7,0,7,2,1,24,17,10,4,2,33,11,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
10,1.0,57,8.881784197001252,100.00000000000009,62,77,0,1210,4952,245,5197,30,51,7,0,7,2,1,24,17,10,4,2,33,11,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
10,1.0,56,8.881784197001252,100.00000000000009,61,72,0,1177,4956,245,5201,28,51,7,0,7,2,1,24,17,10,4,2,33,11,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
10,1.75,58,8.881784197001252,100.00000000000009,63,88,0,1411,5196,243,5439,38,51,7,0,7,2,1,24,17,10,4,2,33,11,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
10,1.75,57,8.881784197001252,100.00000000000009,62,77,0,1210,4952,245,5197,30,51,7,0,7,2,1,24,17,10,4,2,33,11,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
10,1.75,56,8.881784197001252,100.00000000000009,61,72,0,1177,4956,245,5201,28,51,7,0,7,2,1,24,17,10,4,2,33,11,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
15,1.0,47,8.881784197001252,66.6666666666667,47,88,0,1315,4928,239,5167,35,51,7,0,7,2,1,24,17,10,4,2,33,11,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
15,1.0,46,8.881784197001252,66.6666666666667,46,77,0,1146,4684,239,4923,28,51,7,0,7,2,1,24,17,10,4,2,33,11,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
15,1.0,45,8.881784197001252,66.6666666666667,45,72,0,1113,4688,239,4927,26,51,7,0,7,2,1,24,17,10,4,2,33,11,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
15,1.75,47,8.881784197001252,66.6666666666667,47,88,0,1315,4928,239,5167,35,51,7,0,7,2,1,24,17,10,4,2,33,11,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
15,1.75,46,8.881784197001252,66.6666666666667,46,77,0,1146,4684,239,4923,28,51,7,0,7,2,1,24,17,10,4,2,33,11,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
15,1.75,45,8.881784197001252,66.6666666666667,45,72,0,1113,4688,239,4927,26,51,7,0,7,2,1,24,17,10,4,2,33,11,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
15,1.0,50,8.881784197001252,66.6666666666667,55,88,0,1411,5196,243,5439,38,51,7,0,7,2,1,24,17,10,4,2,33,11,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
15,1.0,49,8.881784197001252,66.6666666666667,54,77,0,1210,4952,245,5197,30,51,7,0,7,2,1,24,17,10,4,2,33,11,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
15,1.0,48,8.881784197001252,66.6666666666667,53,72,0,1177,4956,245,5201,28,51,7,0,7,2,1,24,17,10,4,2,33,11,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
15,1.75,50,8.881784197001252,66.6666666666667,55,88,0,1411,5196,243,5439,38,51,7,0,7,2,1,24,17,10,4,2,33,11,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
15,1.75,49,8.881784197001252,66.6666666666667,54,77,0,1210,4952,245,5197,30,51,7,0,7,2,1,24,17,10,4,2,33,11,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
15,1.75,48,8.881784197001252,66.6666666666667,53,72,0,1177,4956,245,5201,28,51,7,0,7,2,1,24,17,10,4,2,33,11,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
10,1.0,70,0.0363999969999984,100.3653297702541,68,157,1,1333,5728,246,5974,35,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
10,1.0,70,0.0363999969999984,100.3653297702541,68,157,1,1333,5728,246,5974,35,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
10,1.0,159,0.0363999969999984,100.3653297702541,157,204,19,1443,6005,345,6350,40,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10,1.75,84,0.0170666606666802,100.17095837552512,82,157,1,1333,5728,246,5974,35,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
10,1.75,84,0.0170666606666802,100.17095837552512,82,157,1,1333,5728,246,5974,35,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
10,1.75,193,0.0170666606666802,100.17095837552512,191,204,19,1443,6005,345,6350,40,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10,1.0,72,0.0363999969999984,100.3653297702541,77,157,0,1333,5996,246,6242,35,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
10,1.0,72,0.0363999969999984,100.3653297702541,77,157,0,1333,5996,246,6242,35,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
10,1.0,161,0.0363999969999984,100.3653297702541,174,204,9,1507,6273,379,6652,42,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
10,1.75,86,0.0170666606666802,100.17095837552512,91,157,0,1333,5996,246,6242,35,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
10,1.75,86,0.0170666606666802,100.17095837552512,91,157,0,1333,5996,246,6242,35,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
10,1.75,195,0.0170666606666802,100.17095837552512,208,204,9,1507,6273,379,6652,42,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
15,1.0,52,0.0494726426666236,66.887272676003,50,157,0,1333,5728,246,5974,35,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
15,1.0,52,0.0494726426666236,66.887272676003,50,157,0,1333,5728,246,5974,35,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
15,1.0,115,0.0494726426666236,66.887272676003,113,204,0,1443,6005,345,6350,40,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
15,1.75,52,0.0494726426666236,66.887272676003,50,157,0,1333,5728,246,5974,35,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
15,1.75,52,0.0494726426666236,66.887272676003,50,157,0,1333,5728,246,5974,35,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
15,1.75,115,0.0494726426666236,66.887272676003,113,204,0,1443,6005,345,6350,40,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
15,1.0,54,0.0494726426666236,66.887272676003,59,157,0,1333,5996,246,6242,35,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
15,1.0,54,0.0494726426666236,66.887272676003,59,157,0,1333,5996,246,6242,35,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
15,1.0,117,0.0494726426666236,66.887272676003,130,204,0,1507,6273,379,6652,42,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
15,1.75,54,0.0494726426666236,66.887272676003,59,157,0,1333,5996,246,6242,35,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
15,1.75,54,0.0494726426666236,66.887272676003,59,157,0,1333,5996,246,6242,35,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
15,1.75,117,0.0494726426666236,66.887272676003,130,204,0,1507,6273,379,6652,42,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
10,1.0,70,0.0363999969999984,100.3653297702541,68,155,0,1316,5693,246,5939,33,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,10.0,ok,ok,ok,0.0,0.0,5.33,4.67,214.19,5.3014,5.3313,0.0,0.0,0.0,0.0,0.00496,45668.476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
10,1.0,70,0.0363999969999984,100.3653297702541,68,155,0,1316,5693,246,5939,33,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
10,1.0,159,0.0363999969999984,100.3653297702541,157,202,7,1443,5970,345,6315,40,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
10,1.75,84,0.0170666606666802,100.17095837552512,82,155,0,1316,5693,246,5939,33,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
10,1.75,84,0.0170666606666802,100.17095837552512,82,155,0,1316,5693,246,5939,33,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
10,1.75,193,0.0170666606666802,100.17095837552512,191,202,7,1443,5970,345,6315,40,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
10,1.0,72,0.0363999969999984,100.3653297702541,77,155,0,1316,5961,246,6207,33,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
10,1.0,72,0.0363999969999984,100.3653297702541,77,155,0,1316,5961,246,6207,33,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
10,1.0,161,0.0363999969999984,100.3653297702541,174,202,0,1507,6238,379,6617,42,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
10,1.75,86,0.0170666606666802,100.17095837552512,91,155,0,1316,5961,246,6207,33,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
10,1.75,86,0.0170666606666802,100.17095837552512,91,155,0,1316,5961,246,6207,33,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
10,1.75,195,0.0170666606666802,100.17095837552512,208,202,0,1507,6238,379,6617,42,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
15,1.0,52,0.0494726426666236,66.887272676003,50,155,0,1316,5693,246,5939,33,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
15,1.0,52,0.0494726426666236,66.887272676003,50,155,0,1316,5693,246,5939,33,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
15,1.0,115,0.0494726426666236,66.887272676003,113,202,0,1443,5970,345,6315,40,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
15,1.75,52,0.0494726426666236,66.887272676003,50,155,0,1316,5693,246,5939,33,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
15,1.75,52,0.0494726426666236,66.887272676003,50,155,0,1316,5693,246,5939,33,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
15,1.75,115,0.0494726426666236,66.887272676003,113,202,0,1443,5970,345,6315,40,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
15,1.0,54,0.0494726426666236,66.887272676003,59,155,0,1316,5961,246,6207,33,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
15,1.0,54,0.0494726426666236,66.887272676003,59,155,0,1316,5961,246,6207,33,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
15,1.0,117,0.0494726426666236,66.887272676003,130,202,0,1507,6238,379,6617,42,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
15,1.75,54,0.0494726426666236,66.887272676003,59,155,0,1316,5961,246,6207,33,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
15,1.75,54,0.0494726426666236,66.887272676003,59,155,0,1316,5961,246,6207,33,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
15,1.75,117,0.0494726426666236,66.887272676003,130,202,0,1507,6238,379,6617,42,86,10,0,10,2,1,28,7,2,14,3,26,22,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
10,1.0,51,0.0363999969999984,100.3653297702541,49,170,19,1205,5818,246,6064,33,82,10,0,10,2,1,20,5,0,14,3,22,19,33,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
10,1.0,77,0.0363999969999984,100.3653297702541,75,248,17,1527,6057,345,6402,46,82,10,0,10,2,1,20,5,0,14,3,22,19,33,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
10,1.0,111,0.0363999969999984,100.3653297702541,109,311,36,1914,6499,477,6976,62,82,10,0,10,2,1,20,5,0,14,3,22,19,33,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
10,1.75,61,0.0170666606666802,100.17095837552512,59,170,19,1205,5818,246,6064,33,82,10,0,10,2,1,20,5,0,14,3,22,19,33,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
